,level,l1,l2,l3,序号,条款,资料,审计程序,判断条件,结构,审计子程序
1915,第四级测评要求,8.1 安全测评通用要求,8.1.9 安全建设管理,8.1.9.9 等级测评,L4-CMS1-48,应在发生重大变更或级别发生变化时进行等级测评。,运维负责人和记录表单类文档。,1) 应核查是否有过重大变更或级别发生过变化及是否进行相应的等级测评。2) 应核查是否具有相应情况下的等级测评报告。,如果1）和2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。,第四级测评要求/8.1 安全测评通用要求/8.1.9 安全建设管理/8.1.9.9 等级测评, 应核查是否具有相应情况下的等级测评报告。
1916,第四级测评要求,8.1 安全测评通用要求,8.1.9 安全建设管理,8.1.9.9 等级测评,L4-CMS1-49,应选择公安部认可的全国等级保护测评机构推荐目录中的测评单位进行等级测评，并与测评单位签订安全保密协议。（F4）,等级测评报告和相关资质文件。,1) 应核查以往等级测评的测评单位是否具有等级测评机构资质。2) 应核查是否具有与测评单位签订的安全保密协议。,如果1）和2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。,第四级测评要求/8.1 安全测评通用要求/8.1.9 安全建设管理/8.1.9.9 等级测评, 应核查以往等级测评的测评单位是否具有等级测评机构资质
1917,第四级测评要求,8.1 安全测评通用要求,8.1.9 安全建设管理,8.1.9.9 等级测评,L4-CMS1-49,应选择公安部认可的全国等级保护测评机构推荐目录中的测评单位进行等级测评，并与测评单位签订安全保密协议。（F4）,等级测评报告和相关资质文件。,1) 应核查以往等级测评的测评单位是否具有等级测评机构资质。2) 应核查是否具有与测评单位签订的安全保密协议。,如果1）和2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。,第四级测评要求/8.1 安全测评通用要求/8.1.9 安全建设管理/8.1.9.9 等级测评, 应核查是否具有与测评单位签订的安全保密协议。
1918,第四级测评要求,8.1 安全测评通用要求,8.1.9 安全建设管理,8.1.9.9 等级测评,L4-CMS1-50,应评估服务供应商的资质、经营行为、业绩、服务体系和服务品质等要素。（F4）,建设负责人。,应访谈建设负责人是否评估服务供应商的资质、经营行为、业绩、服务体系和服务品质等要素。,如果以上测评实施内容为肯定，则符合本测评单元指标要求，否则不符合本测评单元指标要求。,第四级测评要求/8.1 安全测评通用要求/8.1.9 安全建设管理/8.1.9.9 等级测评,应访谈建设负责人是否评估服务供应商的资质、经营行为、业绩、服务体系和服务品质等要素。
1919,第四级测评要求,8.1 安全测评通用要求,8.1.9 安全建设管理,8.1.9.9 等级测评,L4-CMS1-51,应确保服务供应商的选择符合国家的有关规定。,建设负责人。,应访谈建设负责人选择的安全服务商是否符合国家有关规定。,如果以上测评实施内容为肯定，则符合本测评单元指标要求，否则不符合本测评单元指标要求。,第四级测评要求/8.1 安全测评通用要求/8.1.9 安全建设管理/8.1.9.9 等级测评,应访谈建设负责人选择的安全服务商是否符合国家有关规定。
1920,第四级测评要求,8.1 安全测评通用要求,8.1.9 安全建设管理,8.1.9.9 等级测评,L4-CMS1-52,应与选定的服务供应商签订相关协议，明确整个服务供应链各方需履行的网络安全相关义务。,记录表单类文档。,应核查与服务供应商签订的服务合同或安全责任书是否明确了后期的技术支持和服务承诺等内容。,如果以上测评实施内容为肯定，则符合本测评单元指标要求，否则不符合本测评单元指标要求。,第四级测评要求/8.1 安全测评通用要求/8.1.9 安全建设管理/8.1.9.9 等级测评,应核查与服务供应商签订的服务合同或安全责任书是否明确了后期的技术支持和服务承诺等内容。
1921,第四级测评要求,8.1 安全测评通用要求,8.1.9 安全建设管理,8.1.9.9 等级测评,L4-CMS1-53,应定期监督、评审和审核服务供应商提供的服务，并对其变更服务内容加以控制。,管理制度类文档和记录表单类文档。,1) 应核查是否具有服务供应商定期提交的安全服务报告。2) 应核查是否定期审核评价服务供应商所提供的服务及服务内容变更情况，是否具有服务审核报告。3) 应核查是否具有服务供应商评价审核管理制度，明确针对服务供应商的评价指标、考核内容等。,如果1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。,第四级测评要求/8.1 安全测评通用要求/8.1.9 安全建设管理/8.1.9.9 等级测评, 应核查是否具有服务供应商定期提交的安全服务报告
1922,第四级测评要求,8.1 安全测评通用要求,8.1.9 安全建设管理,8.1.9.9 等级测评,L4-CMS1-53,应定期监督、评审和审核服务供应商提供的服务，并对其变更服务内容加以控制。,管理制度类文档和记录表单类文档。,1) 应核查是否具有服务供应商定期提交的安全服务报告。2) 应核查是否定期审核评价服务供应商所提供的服务及服务内容变更情况，是否具有服务审核报告。3) 应核查是否具有服务供应商评价审核管理制度，明确针对服务供应商的评价指标、考核内容等。,如果1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。,第四级测评要求/8.1 安全测评通用要求/8.1.9 安全建设管理/8.1.9.9 等级测评, 应核查是否定期审核评价服务供应商所提供的服务及服务内容变更情况，是否具有服务审核报告
1923,第四级测评要求,8.1 安全测评通用要求,8.1.9 安全建设管理,8.1.9.9 等级测评,L4-CMS1-53,应定期监督、评审和审核服务供应商提供的服务，并对其变更服务内容加以控制。,管理制度类文档和记录表单类文档。,1) 应核查是否具有服务供应商定期提交的安全服务报告。2) 应核查是否定期审核评价服务供应商所提供的服务及服务内容变更情况，是否具有服务审核报告。3) 应核查是否具有服务供应商评价审核管理制度，明确针对服务供应商的评价指标、考核内容等。,如果1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。,第四级测评要求/8.1 安全测评通用要求/8.1.9 安全建设管理/8.1.9.9 等级测评, 应核查是否具有服务供应商评价审核管理制度，明确针对服务供应商的评价指标、考核内容等。
1924,第四级测评要求,8.1 安全测评通用要求,8.1.9 安全建设管理,8.1.9.9 等级测评,L4-MMS1-01,机房布线应做到跳线整齐，跳线与配线架统一编号，标记清晰。（F4）,机房。,应核查机房布线是否做到跳线整齐，跳线与配线架是否统一编号，标记是否清晰。,如果以上测评实施内容为肯定，则符合本测评单元指标要求，否则不符合本测评单元指标要求。,第四级测评要求/8.1 安全测评通用要求/8.1.9 安全建设管理/8.1.9.9 等级测评,应核查机房布线是否做到跳线整齐，跳线与配线架是否统一编号，标记是否清晰。
1925,第四级测评要求,8.1 安全测评通用要求,8.1.9 安全建设管理,8.1.9.9 等级测评,L4-MMS1-02,应指定专门的部门或人员负责机房安全，对机房出入进行管理，每天巡查机房运行状况，定期对机房供配电、空调、温湿度控制、消防等设施进行维护管理，填写机房值班记录、巡视记录。（F4）,物理安全负责人和记录表单类文档。,1) 应访谈物理安全负责人是否指定部门和人员负责机房安全管理工作，对机房的出入进行管理，对基础设施（如空调、供配电设备、灭火设备等）进行定期维护。2) 应核查部门或人员岗位职责文档是否明确机房安全的责任部门及人员。3) 应核查机房的出入登记记录是否记录来访人员、来访时间、离开时间、携带物品等信息。4) 应核查机房的基础设施的维护记录是否记录维护日期、维护人、维护设备、故障原因、维护结果等方面内容。5) 应核查是否具有机房值班记录、巡视记录。,如果1）～5）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。,第四级测评要求/8.1 安全测评通用要求/8.1.9 安全建设管理/8.1.9.9 等级测评, 应访谈物理安全负责人是否指定部门和人员负责机房安全管理工作，对机房的出入进行管理，对基础设施（如空调、供配电设备、灭火设备等）进行定期维护
1926,第四级测评要求,8.1 安全测评通用要求,8.1.9 安全建设管理,8.1.9.9 等级测评,L4-MMS1-02,应指定专门的部门或人员负责机房安全，对机房出入进行管理，每天巡查机房运行状况，定期对机房供配电、空调、温湿度控制、消防等设施进行维护管理，填写机房值班记录、巡视记录。（F4）,物理安全负责人和记录表单类文档。,1) 应访谈物理安全负责人是否指定部门和人员负责机房安全管理工作，对机房的出入进行管理，对基础设施（如空调、供配电设备、灭火设备等）进行定期维护。2) 应核查部门或人员岗位职责文档是否明确机房安全的责任部门及人员。3) 应核查机房的出入登记记录是否记录来访人员、来访时间、离开时间、携带物品等信息。4) 应核查机房的基础设施的维护记录是否记录维护日期、维护人、维护设备、故障原因、维护结果等方面内容。5) 应核查是否具有机房值班记录、巡视记录。,如果1）～5）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。,第四级测评要求/8.1 安全测评通用要求/8.1.9 安全建设管理/8.1.9.9 等级测评, 应核查部门或人员岗位职责文档是否明确机房安全的责任部门及人员
